time,Lat,Lon,Alt,pressure,temp,humidity
14:33:40,418605151,-931097202,16072172,10081,-4531,19345
14:33:42,418603437,-931092851,16092661,10035,-4536,19318
14:33:45,418599908,-931085429,16122535,9990,-4535,19343
14:33:47,418597757,-931079092,16145833,9949,-4534,19365
14:33:49,418596929,-931071742,16168720,9907,-4541,19243
14:33:52,418596844,-931064533,16201755,9866,-4545,19188
14:33:54,418595726,-931060524,16225923,9822,-4556,19115
14:33:57,418593321,-931051832,16263827,9783,-4563,19121
14:33:59,418593261,-931045292,16291074,9737,-4564,19088
14:34:01,418592379,-931040867,16319016,9694,-4562,19099
14:34:04,418589307,-931033471,16350739,9651,-4567,19036
14:34:06,418588144,-931026650,16372398,9606,-4574,19011
14:34:09,418588533,-931017012,16406974,9564,-4577,18990
14:34:11,418588335,-931012140,16431244,9520,-4578,18983
14:34:14,418586300,-931003778,16469438,9478,-4580,18905
14:34:16,418586413,-930996459,16490024,9431,-4589,18824
14:34:19,418586179,-930987664,16526505,9389,-4591,18829
14:34:21,418584255,-930982340,16549617,9345,-4596,18769
14:34:23,418582614,-930975257,16569598,9302,-4599,18983
14:34:26,418582525,-930965201,16602085,9262,-4602,18755
14:34:28,418582580,-930960684,16626158,9220,-4606,18693
14:34:30,418581374,-930956203,16649701,9182,-4611,18668
14:34:33,418579622,-930946016,16683387,9144,-4623,18775
14:34:35,418579883,-930939790,16709918,9102,-4629,18572
14:34:38,418580389,-930933614,16743361,9063,-4634,18574
14:34:40,418579299,-930929257,16765672,9020,-4638,18564
14:34:42,418577503,-930923847,16786992,8981,-4642,18567
14:34:45,418577068,-930914075,16822185,8942,-4642,18572
14:34:47,418577399,-930909610,16846286,8901,-4646,18488
14:34:50,418576005,-930904131,16879089,8864,-4655,18393
14:34:52,418574601,-930898573,16902823,8823,-4661,18407
14:34:54,418574103,-930891896,16926403,8787,-4668,18405
14:34:57,418574897,-930884645,16961248,8748,-4677,18299
14:34:59,418574236,-930880970,16980829,8708,-4681,18270
14:35:02,418572430,-930873919,17018299,8671,-4683,18380
14:35:04,418572119,-930867498,17042752,8631,-4691,18317
14:35:06,418573091,-930860760,17064243,8592,-4695,18182
14:35:09,418573688,-930854068,17102745,8555,-4693,18195
14:35:11,418573176,-930850535,17122990,8513,-4701,18167
14:35:14,418572037,-930842657,17159776,8476,-4697,18381
14:35:16,418573060,-930836588,17185723,8437,-4691,18174
14:35:18,418574974,-930831210,17204850,8397,-4689,18136
14:35:21,418576180,-930823340,17243620,8361,-4683,18191
14:35:23,418576032,-930816176,17268900,8323,-4684,18122
14:35:25,418577233,-930808573,17291361,8286,-4682,18095
14:35:28,418579123,-930799973,17321090,8248,-4679,18076
14:35:30,418579471,-930795214,17343803,8212,-4677,18055
14:35:33,418578375,-930785522,17384409,8179,-4670,18276
14:35:35,418578180,-930777218,17407972,8139,-4673,18036
14:35:37,418579155,-930770256,17432216,8101,-4667,17986
14:35:40,418580472,-930762129,17469233,8065,-4660,18069
14:35:42,418579719,-930757399,17495681,8027,-4665,17927
14:35:45,418577940,-930747175,17530643,7989,-4668,18008
14:35:47,418578418,-930739684,17553657,7948,-4672,17876
14:35:49,418579574,-930733705,17577346,7910,-4676,17839
14:35:52,418580412,-930726542,17615463,7878,-4681,17792
14:35:54,418579362,-930721577,17639598,7839,-4688,17774
14:35:56,418578387,-930714797,17664070,7802,-4690,17857
14:35:59,418578481,-930703498,17694568,7769,-4693,17850
14:36:01,418579453,-930697607,17715261,7733,-4696,17707
14:36:04,418579767,-930690019,17756577,7701,-4694,17772
14:36:06,418577993,-930684662,17781088,7664,-4695,17713
14:36:08,418576621,-930677938,17810686,7627,-4699,17772
14:36:11,418577294,-930669834,17852113,7592,-4709,17587
14:36:13,418575956,-930665563,17874810,7550,-4712,17592
14:36:16,418573901,-930657307,17916870,7515,-4710,17579
14:36:18,418573684,-930650366,17937694,7476,-4715,17724
14:36:20,418573990,-930644738,17964229,7439,-4716,17495
14:36:23,418571304,-930637536,18001834,7404,-4714,17608
14:36:25,418569225,-930631439,18025492,7366,-4717,17601
14:36:28,418568674,-930621402,18060048,7330,-4713,17468
14:36:30,418569344,-930616096,18080898,7292,-4713,17477
14:36:32,418569473,-930612128,18104668,7260,-4714,17449
14:36:35,418567633,-930605960,18140384,7227,-4711,17475
14:36:37,418566336,-930599365,18162515,7193,-4709,17381
14:36:40,418565808,-930589108,18203515,7160,-4706,17392
14:36:42,418566735,-930582723,18226017,7124,-4711,17283
14:36:44,418567501,-930578049,18246352,7090,-4708,17333
14:36:47,418567206,-930570873,18283936,7059,-4705,17511
14:36:49,418565434,-930565455,18304050,7026,-4706,17475
14:36:51,418563828,-930559259,18329179,6995,-4701,17291
14:36:54,418563023,-930552397,18375547,6966,-4699,17264
14:36:56,418564275,-930547426,18392761,6929,-4697,17242
14:36:59,418564072,-930539113,18433111,6897,-4692,17311
14:37:01,418563010,-930534540,18466025,6865,-4692,17202
14:37:03,418561610,-930531939,18487203,6830,-4695,17161
14:37:06,418560626,-930527057,18510761,6797,-4695,17178
14:37:08,418559196,-930523613,18529304,6768,-4695,17151
14:37:11,418556923,-930515578,18562594,6738,-4698,17100
14:37:13,418556663,-930511215,18590175,6707,-4696,17100
14:37:15,418557048,-930506497,18617327,6679,-4694,17096
14:37:18,418557534,-930501720,18642003,6649,-4689,17069
14:37:20,418557384,-930496958,18653540,6619,-4684,17252
14:37:23,418556274,-930490242,18687320,6594,-4677,17104
14:37:25,418554146,-930484900,18714064,6566,-4673,17116
14:37:27,418552594,-930479409,18745105,6539,-4666,17063
14:37:30,418551628,-930469379,18792588,6512,-4663,17123
14:37:32,418551606,-930462489,18814719,6479,-4673,16985
14:37:34,418552034,-930457219,18833294,6447,-4676,16926
14:37:37,418552171,-930451770,18865336,6418,-4677,16926
14:37:39,418551040,-930448739,18889677,6389,-4674,16930
14:37:42,418548576,-930440870,18933816,6362,-4673,16899
14:37:44,418547883,-930433678,18959259,6329,-4676,16939
14:37:47,418547765,-930425288,19001765,6298,-4685,16779
14:37:49,418547674,-930421316,19028000,6266,-4693,16742
14:37:51,418546770,-930417201,19058953,6234,-4691,16793
14:37:54,418544469,-930411743,19102495,6205,-4693,16733
14:37:56,418541710,-930406665,19117032,6169,-4690,16790
14:37:59,418538977,-930399826,19138325,6136,-4686,16743
14:38:01,418537251,-930395893,19160644,6108,-4682,16784
14:38:04,418535985,-930387988,19204141,6083,-4676,16785
14:38:06,418536268,-930383117,19230907,6052,-4673,16685
14:38:08,418536610,-930380082,19256918,6022,-4670,16653
14:38:11,418535012,-930374308,19306494,5993,-4665,16704
14:38:13,418532571,-930370160,19325419,5961,-4665,16709
14:38:16,418529747,-930363660,19356889,5933,-4662,16727
14:38:18,418527651,-930359428,19388820,5904,-4665,16628
14:38:20,418527856,-930355563,19419950,5875,-4662,16618
14:38:23,418528939,-930351804,19461047,5845,-4660,16573
14:38:25,418529192,-930350199,19487039,5814,-4657,16520
14:38:28,418528253,-930348748,19519875,5785,-4656,16538
14:38:30,418526995,-930346969,19538339,5755,-4652,16532
14:38:32,418525376,-930343907,19556794,5727,-4647,16530
14:38:35,418524263,-930337489,19582306,5701,-4641,16507
14:38:37,418523703,-930334101,19606304,5677,-4637,16462
14:38:40,418524544,-930331237,19643762,5654,-4633,16468
14:38:42,418525637,-930328631,19670603,5630,-4628,16481
14:38:44,418526916,-930324415,19696908,5605,-4625,16441
14:38:47,418526452,-930316698,19738364,5581,-4620,16668
14:38:49,418525552,-930313456,19768679,5550,-4615,16375
14:38:52,418524923,-930310915,19813398,5524,-4609,16438
14:38:54,418526098,-930309989,19840073,5491,-4614,16320
14:38:56,418527563,-930307526,19870834,5462,-4614,16360
14:38:59,418529943,-930300707,19905120,5432,-4618,16279
14:39:01,418530402,-930295783,19928634,5402,-4618,16265
14:39:03,418530841,-930290654,19954039,5377,-4615,16308
14:39:06,418529941,-930285730,19991912,5349,-4612,16249
14:39:08,418530532,-930282309,20024249,5323,-4609,16412
14:39:11,418532350,-930279325,20062393,5297,-4609,16190
14:39:13,418532129,-930277509,20085348,5267,-4606,16267
14:39:15,418532517,-930275359,20113807,5242,-4601,16232
14:39:18,418531284,-930270490,20163098,5219,-4596,16327
14:39:20,418529194,-930265671,20184589,5190,-4594,16214
14:39:23,418526989,-930260293,20209365,5161,-4589,16142
14:39:25,418526106,-930256299,20234210,5135,-4585,16155
14:39:27,418526345,-930251932,20264093,5108,-4580,16084
14:39:30,418526610,-930243409,20310528,5084,-4573,16283
14:39:32,418525356,-930236997,20338158,5059,-4576,16202
14:39:35,418524066,-930226849,20377060,5032,-4576,16086
14:39:37,418524829,-930221373,20400157,5004,-4574,16012
14:39:39,418525545,-930218005,20423782,4977,-4570,15986
14:39:42,418526042,-930214201,20469556,4955,-4565,16104
14:39:44,418525356,-930212439,20503605,4931,-4562,16038
14:39:46,418523175,-930210523,20531689,4905,-4557,16041
14:39:48,418521215,-930207237,20554053,4878,-4553,16033
14:39:50,418519886,-930202701,20577598,4854,-4548,16001
14:39:53,418520562,-930195639,20612671,4831,-4543,15929
14:39:55,418521665,-930192547,20635819,4804,-4540,15868
14:39:57,418521806,-930188320,20664961,4782,-4535,15973
14:40:00,418520103,-930183788,20713029,4761,-4530,15910
14:40:02,418518339,-930180789,20743138,4736,-4534,15868
14:40:05,418515176,-930174533,20777456,4712,-4533,15985
14:40:07,418513737,-930169939,20803078,4686,-4531,15856
14:40:09,418511992,-930165054,20832976,4663,-4533,15788
14:40:12,418512360,-930156409,20880798,4639,-4529,15780
14:40:14,418514095,-930152290,20907939,4610,-4528,15727
14:40:16,418515575,-930148423,20932442,4586,-4528,15718
14:40:19,418517439,-930144302,20969625,4564,-4527,15699
14:40:21,418517077,-930142210,20991556,4539,-4526,15660
14:40:24,418516272,-930137579,21027997,4518,-4523,15765
14:40:26,418516163,-930132685,21050780,4492,-4519,15749
14:40:28,418516899,-930127729,21072938,4470,-4517,15633
14:40:31,418515143,-930121602,21110242,4448,-4512,15682
14:40:33,418514107,-930119069,21130743,4426,-4511,15593
14:40:36,418512289,-930114406,21170542,4407,-4507,15683
14:40:38,418511747,-930112507,21203915,4385,-4505,15562
14:40:40,418511325,-930110606,21244910,4364,-4503,15576
14:40:43,418512901,-930106349,21306213,4342,-4505,15630
14:40:45,418514880,-930106182,21331646,4311,-4505,15487
14:40:47,418515495,-930106072,21357574,4284,-4503,15607
14:40:49,418516358,-930106478,21380062,4262,-4498,15464
14:40:51,418516124,-930106484,21405117,4240,-4495,15550
14:40:54,418515191,-930105918,21441066,4218,-4494,15477
14:40:56,418514519,-930104947,21467333,4194,-4493,15475
14:40:58,418513761,-930104045,21490903,4174,-4489,15438
14:41:01,418512140,-930100878,21532044,4155,-4486,15422
14:41:03,418511177,-930097916,21560952,4132,-4482,15374
14:41:06,418510439,-930092096,21611364,4113,-4481,15437
14:41:08,418511106,-930087340,21638048,4088,-4479,15507
14:41:10,418511887,-930083806,21665860,4064,-4476,15342
14:41:13,418513387,-930082489,21708215,4043,-4472,15280
14:41:15,418512792,-930082461,21736082,4019,-4471,15291
14:41:18,418510009,-930081482,21779784,3998,-4469,15289
14:41:20,418507730,-930079071,21802527,3975,-4466,15309
14:41:22,418505411,-930076656,21826236,3954,-4462,15300
14:41:25,418503769,-930075276,21866150,3933,-4459,15170
14:41:27,418504003,-930073624,21892896,3913,-4457,15247
14:41:30,418503849,-930069091,21924044,3892,-4454,15211
14:41:32,418503252,-930068177,21952656,3873,-4453,15114
14:41:34,418502088,-930065061,21985270,3854,-4451,15159
14:41:37,418502130,-930063154,22038053,3835,-4448,15092
14:41:39,418502849,-930062039,22068793,3813,-4449,15055
14:41:42,418502372,-930057240,22117212,3790,-4449,15153
14:41:44,418501055,-930052899,22146899,3767,-4446,15088
14:41:46,418500187,-930049947,22181363,3745,-4442,15009
14:41:49,418496356,-930044674,22215573,3724,-4438,15164
14:41:51,418494743,-930041960,22242072,3700,-4436,14977
14:41:54,418492937,-930036067,22289941,3679,-4432,15120
14:41:56,418492137,-930032044,22326842,3657,-4430,14894
14:41:58,418492712,-930027668,22356471,3636,-4426,14940
14:42:01,418492853,-930020119,22400617,3615,-4424,15068
14:42:03,418491350,-930016585,22435312,3594,-4421,14882
14:42:06,418487976,-930010984,22486503,3576,-4418,15006
14:42:08,418485812,-930007080,22525740,3551,-4417,14910
14:42:10,418484509,-930001738,22563355,3527,-4414,14872
14:42:13,418484503,-929994749,22616120,3504,-4410,14794
14:42:15,418485078,-929990290,22645559,3478,-4407,14821
14:42:17,418485593,-929986364,22676379,3454,-4406,14799
14:42:20,418486706,-929980545,22724537,3432,-4405,14715
14:42:22,418487367,-929979277,22751984,3409,-4405,14693
14:42:25,418488906,-929976281,22789720,3389,-4402,14823
14:42:27,418489850,-929974042,22810174,3369,-4399,14684
14:42:29,418489673,-929971072,22825959,3352,-4394,14835
14:42:32,418489654,-929968535,22863441,3335,-4389,14703
14:42:34,418488914,-929968599,22885430,3318,-4387,14669
14:42:37,418488837,-929968231,22917069,3302,-4383,14628
14:42:39,418487706,-929966060,22940618,3286,-4380,14726
14:42:41,418487738,-929963467,22968638,3272,-4374,14634
14:42:44,418487392,-929961229,23010825,3257,-4373,14533
14:42:46,418487337,-929957821,23040925,3237,-4370,14516
14:42:49,418485209,-929956329,23074992,3217,-4366,14511
14:42:51,418485290,-929955665,23098528,3198,-4363,14565
14:42:53,418485805,-929954571,23128249,3185,-4359,14531
14:42:56,418484412,-929951382,23170413,3165,-4355,14483
14:42:58,418485835,-929948705,23190544,3145,-4352,14448
14:43:01,418486641,-929943638,23234734,3172,-4349,14751
14:43:03,418486063,-929941737,23264395,3139,-4346,14364
14:43:05,418487216,-929939852,23297878,3110,-4341,14356
14:43:08,418486159,-929933333,23338620,3084,-4336,14365
14:43:10,418486812,-929928123,23361760,3058,-4333,14334
14:43:13,418487385,-929920611,23407552,3037,-4328,14348
14:43:15,418487307,-929917472,23438562,3018,-4326,14282
14:43:17,418488573,-929913988,23469337,2998,-4322,14280
14:43:20,418489078,-929905508,23473499,2976,-4318,14265
14:43:22,418489226,-929900122,23434502,2961,-4315,14236
14:43:24,418489506,-929895184,23374051,2953,-4310,14223
14:43:27,418489883,-929888813,23267588,2956,-4305,14198
14:43:29,418490173,-929884998,23193030,2968,-4301,14148
14:43:32,418490761,-929880569,23075399,2988,-4296,14140
14:43:34,418490975,-929877696,22996464,3016,-4292,14115
14:43:36,418491009,-929875723,22918993,3049,-4286,14114
14:43:39,418490828,-929872676,22803839,3085,-4281,14243
14:43:41,418490358,-929870937,22729848,3128,-4276,14081
14:43:44,418489143,-929867426,22618935,3170,-4271,14108
14:43:46,418488113,-929864509,22545022,3217,-4267,14218
14:43:48,418487315,-929861912,22474426,3262,-4260,14031
14:43:51,418487440,-929859258,22369455,3305,-4255,14018
14:43:53,418487035,-929856981,22299629,3353,-4251,13988
14:43:56,418486373,-929853207,22197395,3435,-4245,14319
14:43:58,418486098,-929850312,22129928,3478,-4242,14087
14:44:00,418485459,-929846803,22062396,3519,-4237,14019
14:44:03,418483080,-929841974,21964872,3561,-4232,13928
14:44:05,418481579,-929838966,21899573,3608,-4228,13903
14:44:07,418480423,-929836633,21833358,3652,-4223,13884
14:44:10,418478868,-929833966,21733991,3697,-4218,13903
14:44:12,418477959,-929832118,21668546,3747,-4214,13829
14:44:15,418477094,-929829450,21570266,3794,-4209,13830
14:44:17,418476981,-929827570,21506453,3846,-4205,13817
14:44:19,418477141,-929825356,21443301,3895,-4200,13791
14:44:22,418478834,-929822407,21350127,3945,-4195,13798
14:44:24,418480173,-929819530,21288851,3996,-4192,13758
14:44:27,418481353,-929815704,21195746,4045,-4187,13745
14:44:29,418481434,-929813013,21133975,4099,-4184,13688
14:44:31,418481307,-929809998,21075203,4150,-4179,13782
14:44:34,418481283,-929805535,20983319,4200,-4174,13671
14:44:36,418481275,-929802170,20920754,4255,-4171,13660
14:44:39,418481382,-929796741,20827934,4308,-4166,13792
14:44:41,418481477,-929793192,20767407,4364,-4163,13613
14:44:43,418481467,-929789417,20707099,4418,-4159,13613
14:44:46,418481432,-929783984,20614918,4471,-4154,13604
14:44:48,418481603,-929780571,20553968,4527,-4151,13663
14:44:51,418481648,-929775667,20462535,4580,-4146,13537
14:44:53,418481925,-929771617,20403260,4639,-4142,13527
14:44:56,418480693,-929764774,20315333,4695,-4137,13528
14:44:58,418479654,-929760444,20255382,4755,-4134,13489
14:45:00,418478872,-929754995,20194535,4814,-4129,13635
14:45:03,418478943,-929747390,20106027,4869,-4124,13463
14:45:05,418479834,-929743636,20047923,4927,-4121,13416
14:45:08,418480572,-929739838,19961864,4985,-4117,13400
14:45:10,418481081,-929736810,19903024,5047,-4114,13409
14:45:12,418481614,-929733803,19844636,5104,-4110,13361
14:45:15,418482420,-929728549,19759314,5161,-4105,13357
14:45:17,418483341,-929724782,19703138,5223,-4102,13433
14:45:19,418484010,-929720985,19647391,5281,-4098,13442
14:45:22,418483785,-929716564,19564113,5341,-4093,13455
14:45:24,418483206,-929713990,19508045,5404,-4090,13290
14:45:27,418482161,-929709276,19423972,5464,-4085,13278
14:45:29,418481570,-929705832,19369957,5528,-4082,13240
14:45:31,418480924,-929702206,19315547,5589,-4077,13213
14:45:34,418479716,-929696212,19231736,5645,-4073,13231
14:45:36,418478733,-929692013,19176224,5708,-4070,13354
14:45:39,418477337,-929684797,19095496,5770,-4065,13276
14:45:41,418476345,-929679630,19042152,5834,-4063,13135
14:45:43,418475207,-929674132,18989610,5896,-4058,13342
14:45:46,418473301,-929666387,18909764,5957,-4054,13120
14:45:48,418472179,-929661689,18856806,6022,-4051,13789
14:45:51,418470486,-929654691,18778840,6085,-4047,13090
14:45:53,418470246,-929650707,18727819,6152,-4044,13043
14:45:55,418470196,-929646649,18676853,6215,-4041,13018
14:45:58,418469202,-929640182,18600193,6277,-4037,13005
14:46:00,418468315,-929635851,18548851,6342,-4035,12967
14:46:03,418466853,-929629861,18472303,6406,-4031,12975
14:46:05,418465074,-929625162,18421059,6473,-4028,12941
14:46:07,418463764,-929620026,18368103,6538,-4024,12907
14:46:10,418462425,-929612479,18290545,6602,-4020,12903
14:46:12,418460847,-929606564,18240429,6672,-4017,13013
14:46:15,418459282,-929597964,18163042,6738,-4013,12873
14:46:17,418458640,-929592085,18113935,6810,-4010,12835
14:46:19,418457806,-929587567,18065453,6877,-4007,12826
14:46:22,418457491,-929580659,17991877,6943,-4003,12823
14:46:24,418457434,-929575713,17943561,7012,-4001,12798
14:46:26,418456693,-929571631,17896955,7077,-3997,12768
14:46:29,418455688,-929563617,17824831,7143,-3993,12768
14:46:31,418455115,-929557875,17776216,7213,-3991,12725
14:46:34,418454729,-929549268,17705261,7278,-3988,12708
14:46:36,418455353,-929542764,17658811,7352,-3986,12674
14:46:38,418456410,-929535913,17613443,7421,-3982,12662
14:46:41,418457513,-929526371,17542909,7487,-3979,12800
14:46:43,418457945,-929520480,17496696,7559,-3977,12624
14:46:46,418459267,-929511010,17429348,7626,-3974,12602
14:46:48,418459547,-929504032,17385135,7698,-3972,12593
14:46:50,418459711,-929496214,17342439,7768,-3969,12584
14:46:53,418460020,-929487937,17274634,7835,-3966,12563
14:46:55,418459866,-929481721,17229283,7907,-3963,12615
14:46:58,418460479,-929473519,17161859,7976,-3959,12569
14:47:00,418461102,-929468745,17117449,8049,-3958,12487
14:47:02,418462328,-929463363,17073800,8120,-3955,12479
14:47:05,418462591,-929454477,17005801,8189,-3953,12462
14:47:07,418461426,-929448986,16960506,8263,-3951,12431
14:47:10,418459243,-929440569,16895466,8333,-3948,12415
14:47:12,418458047,-929434924,16852039,8410,-3947,12393
14:47:14,418457469,-929429473,16806642,8483,-3944,12377
14:47:17,418456935,-929421733,16739608,8553,-3941,12360
14:47:19,418456405,-929416280,16694631,8630,-3940,12382
14:47:21,418456149,-929410571,16649886,8703,-3938,12364
14:47:24,418454561,-929402130,16583221,8776,-3935,12373
14:47:26,418453326,-929395523,16539915,8852,-3933,12266
14:47:29,418452012,-929386207,16473488,8928,-3929,12253
14:47:31,418452311,-929379952,16429801,9009,-3928,12236
14:47:33,418453233,-929373373,16388644,9084,-3925,12225
14:47:36,418453512,-929364737,16324205,9156,-3922,12286
14:47:38,418452971,-929358590,16280698,9235,-3922,12161
14:47:41,418450528,-929349802,16216212,9311,-3920,12165
14:47:43,418448946,-929343299,16173637,9394,-3919,12207
14:47:45,418447051,-929336274,16132314,9471,-3917,12104
14:47:48,418445723,-929328620,16068638,9548,-3915,12104
14:47:50,418444286,-929323340,16025102,9630,-3913,12196
14:47:53,418442072,-929313843,15958448,9707,-3910,12187
14:47:55,418440788,-929306905,15915035,9791,-3909,12024
14:47:57,418439736,-929299545,15871472,9873,-3905,12004
14:48:00,418438362,-929289298,15806950,9952,-3903,12084
14:48:02,418437307,-929282207,15764250,10036,-3902,11965
14:48:04,418436377,-929275593,15723289,10117,-3898,11965
14:48:07,418435804,-929265415,15660506,10196,-3895,11940
14:48:09,418436080,-929257435,15616507,10280,-3894,11892
14:48:12,418436426,-929245784,15552419,10361,-3891,11932
14:48:14,418436447,-929238308,15510618,10451,-3889,11850
14:48:17,418435748,-929227411,15448005,10534,-3886,11867
14:48:19,418435436,-929220207,15405135,10623,-3884,11838
14:48:21,418436116,-929213073,15363259,10709,-3881,11817
14:48:24,418435930,-929202275,15299038,10792,-3878,11791
14:48:26,418435671,-929194758,15256870,10882,-3876,11886
14:48:29,418435969,-929183016,15197429,10970,-3865,11844
14:48:31,418436324,-929176239,15156611,11061,-3866,11737
14:48:34,418436021,-929167438,15094945,11147,-3864,11738
14:48:36,418436120,-929161450,15052735,11240,-3864,11738
14:48:38,418435532,-929153748,15013532,11329,-3862,11785
14:48:41,418434664,-929141588,14961010,11413,-3860,11687
14:48:43,418434145,-929135070,14921530,11501,-3860,11636
14:48:45,418432869,-929129042,14882501,11584,-3858,11632
14:48:48,418431753,-929120702,14822423,11664,-3856,11611
14:48:50,418431586,-929116441,14785825,11755,-3855,11572
14:48:53,418431414,-929108638,14729106,11840,-3853,11722
14:48:55,418432264,-929102627,14692261,11930,-3852,11598
14:48:57,418432656,-929095947,14654813,12017,-3851,11518
14:49:00,418432035,-929085529,14595993,12100,-3848,11518
14:49:02,418431399,-929078497,14556400,12190,-3846,11561
14:49:05,418429616,-929065746,14501688,12277,-3844,11489
14:49:07,418428528,-929058465,14463267,12370,-3843,11442
14:49:09,418426874,-929051716,14424210,12456,-3841,11437
14:49:12,418423847,-929042255,14366210,12544,-3838,11420
14:49:14,418422666,-929034987,14327695,12638,-3836,11412
14:49:17,418420667,-929022152,14272604,12727,-3834,11488
14:49:19,418419213,-929014672,14233271,12822,-3832,11349
14:49:22,418416862,-929003791,14175744,12911,-3829,11345
14:49:24,418415121,-928995930,14138761,13011,-3828,11329
14:49:26,418413380,-928987597,14102980,13103,-3825,11329
14:49:29,418412677,-928977001,14048490,13192,-3823,11277
14:49:31,418411203,-928970149,14012260,13286,-3822,11274
14:49:34,418408829,-928959186,13954914,13377,-3816,11257
14:49:36,418407271,-928952648,13917667,13475,-3815,11229
14:49:38,418406055,-928945399,13879451,13570,-3811,11221
14:49:41,418404271,-928934032,13823688,13661,-3809,11194
14:49:43,418402838,-928925874,13787896,13760,-3807,11160
14:49:45,418402171,-928916764,13756063,13854,-3805,11156
14:49:48,418402025,-928904391,13710370,13943,-3802,11141
14:49:50,418402125,-928897329,13677963,14035,-3802,11107
14:49:53,418401263,-928888092,13626240,14121,-3800,11098
14:49:55,418399663,-928881772,13590467,14216,-3800,11175
14:49:57,418398779,-928875980,13555434,14308,-3798,11068
14:50:00,418397745,-928865543,13501828,14430,-3775,11178
14:50:02,418396201,-928858882,13466119,14517,-3779,11011
14:50:05,418393692,-928848669,13415876,14605,-3781,11088
14:50:07,418392208,-928842158,13381308,14698,-3783,10981
14:50:09,418390345,-928834920,13347387,14790,-3784,10951
14:50:12,418387461,-928824524,13294510,14880,-3784,10951
14:50:14,418385239,-928816810,13261110,14979,-3785,10905
14:50:16,418383666,-928810003,13226989,15073,-3785,10888
14:50:18,418382650,-928803228,13192599,15164,-3784,10901
14:50:20,418381750,-928795291,13158088,15254,-3783,10888
14:50:23,418380350,-928784660,13104996,15344,-3782,11020
14:50:25,418379236,-928777777,13069757,15441,-3783,10808
14:50:27,418378131,-928771060,13034397,15538,-3782,10808
14:50:30,418376108,-928759299,12984388,15632,-3781,10923
14:50:32,418374229,-928753159,12950284,15735,-3781,10783
14:50:35,418371300,-928743296,12898600,15834,-3780,10795
14:50:37,418369428,-928736696,12863602,15942,-3779,10749
14:50:39,418367502,-928729440,12829106,16045,-3778,10843
14:50:42,418363956,-928719749,12778585,16143,-3776,10703
14:50:44,418361491,-928711875,12745917,16250,-3777,10674
14:50:46,418358992,-928703687,12713350,16352,-3776,10691
14:50:49,418355406,-928692442,12661739,16451,-3774,10648
14:50:51,418353245,-928684919,12627437,16556,-3774,10644
14:50:54,418349664,-928672422,12578292,16660,-3773,10623
14:50:56,418347154,-928665173,12546898,16770,-3774,10585
14:50:58,418345716,-928656880,12513600,16875,-3773,10569
14:51:01,418343116,-928644826,12464745,16977,-3771,10561
14:51:03,418342401,-928638205,12432889,17088,-3773,10539
14:51:06,418340038,-928627301,12383102,17192,-3772,10510
14:51:08,418338911,-928620954,12350080,17305,-3773,10497
14:51:10,418337960,-928614428,12317170,17413,-3773,10564
14:51:13,418337134,-928602945,12269523,17516,-3771,10519
14:51:15,418336631,-928595343,12236809,17628,-3771,10439
14:51:18,418335617,-928583768,12188087,17735,-3770,10468
14:51:20,418334469,-928574962,12157113,17849,-3771,10401
14:51:22,418332701,-928565188,12129878,17957,-3769,10434
14:51:25,418330323,-928552594,12084621,18057,-3768,10376
14:51:27,418328362,-928544887,12053382,18169,-3768,10360
14:51:29,418326137,-928537991,12023181,18276,-3768,10364
14:51:32,418323988,-928527489,11977360,18379,-3767,10317
14:51:34,418322158,-928520208,11945195,18489,-3768,10279
14:51:37,418318593,-928508974,11899158,18595,-3767,10283
14:51:39,418317407,-928501457,11868519,18712,-3767,10246
14:51:41,418315720,-928492661,11837715,18824,-3767,10242
14:51:44,418313861,-928479109,11793006,18931,-3766,10268
14:51:46,418312727,-928469695,11763137,19046,-3766,10330
14:51:49,418311499,-928457358,11718116,19157,-3766,10192
14:51:51,418310535,-928447765,11690128,19274,-3767,10246
14:51:53,418309173,-928438482,11661169,19388,-3765,10145
14:51:56,418306306,-928426650,11612765,19493,-3765,10128
14:51:58,418303971,-928418488,11582758,19611,-3765,10174
14:52:01,418301412,-928404636,11540801,19725,-3764,10100
14:52:03,418299033,-928397289,11511557,19842,-3765,10062
14:52:06,418296618,-928385621,11467005,19956,-3765,10229
14:52:08,418295140,-928376779,11437234,20075,-3766,10041
14:52:10,418293784,-928367499,11408187,20191,-3766,10071
14:52:13,418290858,-928355237,11364195,20302,-3766,10020
14:52:15,418289204,-928348282,11334838,20421,-3767,9982
14:52:18,418286119,-928337424,11289863,20536,-3767,10053
14:52:20,418284040,-928329653,11260207,20660,-3768,9990
14:52:22,418282360,-928322439,11231823,20779,-3769,9935
14:52:25,418277228,-928310358,11191065,20892,-3769,9981
14:52:27,418274115,-928302076,11162396,21011,-3771,9890
14:52:29,418270520,-928293184,11134079,21125,-3771,9873
14:52:32,418266645,-928280211,11091238,21237,-3770,9865
14:52:34,418264300,-928271871,11061415,21361,-3771,9986
14:52:37,418260072,-928259701,11020737,21478,-3772,9839
14:52:39,418257826,-928251599,10991714,21599,-3773,9806
14:52:41,418255436,-928242476,10965216,21717,-3772,9831
14:52:44,418252009,-928230483,10922270,21830,-3771,9790
14:52:46,418249051,-928222826,10894255,21953,-3773,9768
